number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.6507754391517645,2026-09-22 01:53:43.833236,2026-09-22 01:54:18.798082,0 days 00:00:34.964846,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.6549691406868176,2026-09-22 01:54:18.798082,2026-09-22 01:54:45.393752,0 days 00:00:26.595670,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.6466213008387403,2026-09-22 01:54:45.393752,2026-09-22 01:54:59.137572,0 days 00:00:13.743820,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.7084981800917867,2026-09-22 01:54:59.137572,2026-09-22 01:55:44.557414,0 days 00:00:45.419842,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5760800759613862,2026-09-22 01:55:44.557414,2026-09-22 01:55:49.827438,0 days 00:00:05.270024,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.69583794904257,2026-09-22 01:55:49.827438,2026-09-22 01:56:05.451071,0 days 00:00:15.623633,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,COMPLETE
6,0.554953315398006,2026-09-22 01:56:05.451071,2026-09-22 01:56:16.876955,0 days 00:00:11.425884,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5648045576831777,2026-09-22 01:56:16.876955,2026-09-22 01:56:28.005141,0 days 00:00:11.128186,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5451020731128343,2026-09-22 01:56:28.005141,2026-09-22 01:56:40.159270,0 days 00:00:12.154129,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.5563775913910429,2026-09-22 01:56:40.159270,2026-09-22 01:56:49.063764,0 days 00:00:08.904494,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
