epoch,train_loss
1,0.5137915710123574
2,0.2774249478811171
3,0.14478621860829796
4,0.13159648356277767
5,0.1164786886514687
6,0.0847178269995422
7,0.0901961162686348
8,0.06089322169924655
9,0.06953944016884013
10,0.08051644319713842
11,0.049927290429065865
12,0.03922214730665451
13,0.04589312716228206
14,0.049560245126485825
15,0.039499375078736285
16,0.04654827728504088
17,0.06842366348293315
18,0.05048038944738304
19,0.03731598591250254
20,0.039300634521173265
