epoch,train_loss
1,0.6947670939492017
2,0.6944228181024877
3,0.6933800008238815
4,0.6947248432694412
5,0.6952366805658108
6,0.6937511316159877
7,0.693494815361209
8,0.6933635031304708
9,0.693585538282627
10,0.6935883056826708
11,0.6928653722856103
12,0.6905974751565515
13,0.6861722149500032
14,0.6768832669025514
15,0.6705144809513557
16,0.6579066163156091
17,0.6580429772051369
18,0.649144280247572
19,0.6591299868211513
20,0.6517531953206877
