epoch,train_loss
1,0.715122500570809
2,0.6540205658935919
3,0.5590652068940605
4,0.4447702348232269
5,0.3599513502382651
6,0.2693855994358295
7,0.2165781806154949
8,0.16531424166225805
9,0.1292628947918008
10,0.10507539052788804
11,0.0805103146448368
12,0.07139759554368694
13,0.05372235149872012
14,0.043530079940470257
15,0.035251474598558936
16,0.027528368754357827
17,0.02213219837172002
18,0.018829349017270455
19,0.01551246382750389
20,0.013674456580746465
