epoch,train_loss
1,0.6134889175252216
2,0.3713804037832632
3,0.18434208431621876
4,0.08080844847349132
5,0.037222127243876454
6,0.019084553774900554
7,0.015007810026588964
8,0.013546577922818137
9,0.01311681978404522
10,0.012706079851926826
11,0.012386176239971708
12,0.012172675428048866
13,0.012017712524024452
14,0.011897976214929325
15,0.01174373319145383
16,0.011655845961011038
17,0.011596908960945722
18,0.011483832121622272
19,0.011391998432213214
20,0.011318895470623563
