epoch,train_loss
1,0.6952621542490446
2,0.6938905816811781
3,0.6936973131619967
4,0.6935048506810115
5,0.6936399753277118
6,0.6934898321445172
7,0.6937486235912029
8,0.6944175857764024
9,0.6935143039776729
10,0.6921981307176444
11,0.6895896141345684
12,0.6838076188014104
13,0.6777290674356314
14,0.6724830517402062
15,0.6649062119997464
16,0.6586854384495662
17,0.6578135169469393
18,0.6604356655707726
19,0.6526961390788738
20,0.6476958907567538
