number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5325914149443561,2026-09-22 10:52:43.758069,2026-09-22 10:52:49.422403,0 days 00:00:05.664334,8,0.17799726016810133,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5437201907790143,2026-09-22 10:52:49.422403,2026-09-22 10:52:53.499038,0 days 00:00:04.076635,16,0.5849549260809972,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.4848966613672496,2026-09-22 10:52:53.499038,2026-09-22 10:52:55.883878,0 days 00:00:02.384840,32,0.36237821581611895,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5818759936406995,2026-09-22 10:52:55.883878,2026-09-22 10:53:01.445705,0 days 00:00:05.561827,8,0.28318092164684583,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5047694753577107,2026-09-22 10:53:01.445705,2026-09-22 10:53:02.218730,0 days 00:00:00.773025,32,0.12322520635999887,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5,2026-09-22 10:53:02.218730,2026-09-22 10:53:03.695931,0 days 00:00:01.477201,32,0.5041986740582306,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5047694753577107,2026-09-22 10:53:03.695931,2026-09-22 10:53:06.053663,0 days 00:00:02.357732,8,0.34758845505563507,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5047694753577107,2026-09-22 10:53:06.053663,2026-09-22 10:53:07.392485,0 days 00:00:01.338822,16,0.3600340105889054,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5071542130365659,2026-09-22 10:53:07.392485,2026-09-22 10:53:13.870874,0 days 00:00:06.478389,8,0.5474136752138244,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.5047694753577107,2026-09-22 10:53:13.870874,2026-09-22 10:53:15.169285,0 days 00:00:01.298411,16,0.2626651653816322,0.0007641361869233315,0.0048696409415209,PRUNED
