epoch,train_loss
1,0.6945156795222585
2,0.6940841936483616
3,0.6936865832747483
4,0.6934084499754557
5,0.6935953242022816
6,0.6938039343531539
7,0.6940133874009295
8,0.6936730640690502
9,0.6943963926012923
10,0.6929556256387291
11,0.6927492929667961
12,0.6819289666850392
13,0.6687152519458678
14,0.6623913465476617
15,0.6533973272253827
16,0.6621636515710412
17,0.6514621656115462
18,0.6481164763613445
19,0.6419932211317667
20,0.6445980963183613
