epoch,train_loss
1,0.7478430252808791
2,0.6839356679182786
3,0.6287940630545983
4,0.5409725510157072
5,0.40722963718267585
6,0.3066225127531932
7,0.23913951504688996
8,0.1532973213837697
9,0.11843401594803883
10,0.07749925525142597
11,0.07191265225410462
12,0.05692954180905452
13,0.05620282567464388
14,0.08418858956832152
15,0.06929581612348557
16,0.06650542070945868
17,0.03913323933688494
18,0.03574807529266064
19,0.03802538259098163
20,0.0434627150471967
