Protocol,ProtocolKey,Cohort,Side,Model,EvalSeed,OptunaTrials,BestOOF_BalancedAccuracy,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,BestParams,RunDir,Threshold_OOF,Test_Accuracy_Tuned,Test_BalancedAccuracy_Tuned,Test_Sensitivity_Tuned,Test_Specificity_Tuned,Test_F1_Macro_Tuned,Test_ROC_AUC_Tuned,Test_PR_AUC_Tuned
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SVM,42,10,0.8068868304470398,0.8378378378378378,0.8221153846153846,0.7692307692307693,0.875,0.8221153846153846,0.8509615384615385,"{""C"": 1.1400863701127328, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\SVM\seed_42,0.44,0.8108108108108109,0.8012820512820513,0.7692307692307693,0.8333333333333334,0.7959022852639874,0.8509615384615385,0.8195912441863658
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SVM,123,10,0.8068868304470398,0.8243243243243243,0.811698717948718,0.7692307692307693,0.8541666666666666,0.8089374379344587,0.8453525641025641,"{""C"": 1.1400863701127328, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\SVM\seed_123,0.44,0.8108108108108109,0.8100961538461539,0.8076923076923077,0.8125,0.798913043478261,0.8453525641025641,0.8263649197518743
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SVM,2026,10,0.8068868304470398,0.8783783783783784,0.8621794871794872,0.8076923076923077,0.9166666666666666,0.8653729533050333,0.90625,"{""C"": 1.1400863701127328, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\SVM\seed_2026,0.44,0.8648648648648649,0.8693910256410255,0.8846153846153846,0.8541666666666666,0.8563664596273293,0.90625,0.8857988146491161
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MLP,42,10,0.8453483689085783,0.7702702702702703,0.7612179487179487,0.7307692307692307,0.7916666666666666,0.75405669599218,0.8108974358974359,"{""batch_size"": 32, ""dropout"": 0.4233589392465845, ""lr"": 0.0007896186801026692, ""weight_decay"": 4.809461967501575e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\MLP\seed_42,0.31,0.7432432432432432,0.749198717948718,0.7692307692307693,0.7291666666666666,0.7322414778137498,0.8108974358974359,0.7638688977411867
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MLP,123,10,0.8453483689085783,0.7027027027027027,0.7003205128205128,0.6923076923076923,0.7083333333333334,0.6881226053639847,0.7916666666666667,"{""batch_size"": 32, ""dropout"": 0.4233589392465845, ""lr"": 0.0007896186801026692, ""weight_decay"": 4.809461967501575e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\MLP\seed_123,0.31,0.6891891891891891,0.6899038461538461,0.6923076923076923,0.6875,0.6758712626166444,0.7916666666666667,0.7619073201602515
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MLP,2026,10,0.8453483689085783,0.7837837837837838,0.780448717948718,0.7692307692307693,0.7916666666666666,0.7701863354037266,0.8613782051282052,"{""batch_size"": 32, ""dropout"": 0.4233589392465845, ""lr"": 0.0007896186801026692, ""weight_decay"": 4.809461967501575e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\MLP\seed_2026,0.31,0.7702702702702703,0.7700320512820513,0.7692307692307693,0.7708333333333334,0.7574705995758627,0.8613782051282052,0.8477140810538685
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNet,42,10,0.648283326621023,0.6486486486486487,0.5881410256410257,0.3846153846153846,0.7916666666666666,0.5899403239556693,0.5897435897435898,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\ResNet\seed_42,0.36,0.6216216216216216,0.5673076923076923,0.38461538461538464,0.75,0.5683333333333332,0.5897435897435898,0.5044248371546137
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNet,123,10,0.648283326621023,0.6756756756756757,0.608974358974359,0.3846153846153846,0.8333333333333334,0.6118881118881119,0.6971153846153846,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\ResNet\seed_123,0.36,0.6621621621621622,0.6073717948717948,0.4230769230769231,0.7916666666666666,0.6102801769538656,0.6971153846153846,0.5822752051981864
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNet,2026,10,0.648283326621023,0.6756756756756757,0.6266025641025641,0.4615384615384615,0.7916666666666666,0.6299999999999999,0.6818910256410257,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\ResNet\seed_2026,0.36,0.6621621621621622,0.6338141025641025,0.5384615384615384,0.7291666666666666,0.6325719960278053,0.6818910256410257,0.5738527593093363
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNetAE,42,10,0.6535189287152638,0.6351351351351351,0.5865384615384616,0.4230769230769231,0.75,0.5881261595547309,0.6314102564102565,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\ResNetAE\seed_42,0.295,0.527027027027027,0.5472756410256411,0.6153846153846154,0.4791666666666667,0.5227565874332044,0.6314102564102565,0.5372243536125325
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNetAE,123,10,0.6535189287152638,0.6621621621621622,0.5897435897435898,0.3461538461538461,0.8333333333333334,0.5902547065337762,0.639423076923077,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\ResNetAE\seed_123,0.295,0.6081081081081081,0.5833333333333333,0.5,0.6666666666666666,0.5804496578690127,0.639423076923077,0.5392275723244145
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNetAE,2026,10,0.6535189287152638,0.7567567567567568,0.7067307692307692,0.5384615384615384,0.875,0.7161125319693095,0.8333333333333334,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\ResNetAE\seed_2026,0.295,0.7297297297297297,0.7123397435897436,0.6538461538461539,0.7708333333333334,0.7084318360914106,0.8333333333333334,0.7660792662391458
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MobileNet,42,10,0.7120670559806686,0.7027027027027027,0.6121794871794872,0.3076923076923077,0.9166666666666666,0.6105263157894736,0.5801282051282051,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\MobileNet\seed_42,0.37,0.6621621621621622,0.5809294871794872,0.3076923076923077,0.8541666666666666,0.5782995213129701,0.5801282051282051,0.46980585600324715
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MobileNet,123,10,0.7120670559806686,0.6216216216216216,0.5408653846153846,0.2692307692307692,0.8125,0.5345911949685535,0.6322115384615384,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\MobileNet\seed_123,0.37,0.6486486486486487,0.5969551282051282,0.4230769230769231,0.7708333333333334,0.5991666666666666,0.6322115384615384,0.4548867838002291
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MobileNet,2026,10,0.7120670559806686,0.6756756756756757,0.6266025641025641,0.4615384615384615,0.7916666666666666,0.6299999999999999,0.6586538461538461,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\MobileNet\seed_2026,0.37,0.6486486486486487,0.6145833333333333,0.5,0.7291666666666666,0.6145833333333333,0.6586538461538461,0.5097411834919376
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SqueezeNet,42,10,0.5279903342730567,0.5945945945945946,0.484775641025641,0.1153846153846153,0.8541666666666666,0.4494047619047618,0.5753205128205129,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\SqueezeNet\seed_42,0.345,0.5540540540540541,0.5681089743589745,0.6153846153846154,0.5208333333333334,0.5473586654309546,0.5753205128205129,0.42980280275052674
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SqueezeNet,123,10,0.5279903342730567,0.6351351351351351,0.4983974358974359,0.0384615384615384,0.9583333333333334,0.4210373804694291,0.53125,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\SqueezeNet\seed_123,0.345,0.581081081081081,0.5184294871794872,0.3076923076923077,0.7291666666666666,0.5167474194227933,0.53125,0.4058796477181098
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SqueezeNet,2026,10,0.5279903342730567,0.6486486486486487,0.5088141025641025,0.0384615384615384,0.9791666666666666,0.4273809523809523,0.594551282051282,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\left\SqueezeNet\seed_2026,0.345,0.6081081081081081,0.5921474358974359,0.5384615384615384,0.6458333333333334,0.58627337574706,0.594551282051282,0.46247403684815325
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SVM,42,10,0.8065410199556542,0.84,0.7795454545454545,0.65,0.9090909090909092,0.7885338345864661,0.8809090909090909,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\SVM\seed_42,0.37,0.8666666666666667,0.8454545454545455,0.8,0.8909090909090909,0.8346560846560847,0.8809090909090909,0.7373062076112449
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SVM,123,10,0.8065410199556542,0.8533333333333334,0.7886363636363636,0.65,0.9272727272727272,0.8026787849796699,0.8681818181818182,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\SVM\seed_123,0.37,0.8133333333333334,0.7772727272727272,0.7,0.8545454545454545,0.7685185185185185,0.8681818181818182,0.7321874593163525
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SVM,2026,10,0.8065410199556542,0.8533333333333334,0.7886363636363636,0.65,0.9272727272727272,0.8026787849796699,0.869090909090909,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\SVM\seed_2026,0.37,0.8266666666666667,0.7863636363636364,0.7,0.8727272727272727,0.7818303871112104,0.869090909090909,0.7241289902907551
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MLP,42,10,0.8514966740576497,0.8666666666666667,0.8931818181818181,0.95,0.8363636363636363,0.8468137254901962,0.9172727272727272,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\MLP\seed_42,0.375,0.8533333333333334,0.884090909090909,0.95,0.8181818181818182,0.8332996564962618,0.9172727272727272,0.7537751343943295
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MLP,123,10,0.8514966740576497,0.8666666666666667,0.8454545454545455,0.8,0.8909090909090909,0.8346560846560847,0.9045454545454544,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\MLP\seed_123,0.375,0.8666666666666667,0.8454545454545455,0.8,0.8909090909090909,0.8346560846560847,0.9045454545454545,0.7188588730670774
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MLP,2026,10,0.8514966740576497,0.88,0.8386363636363636,0.75,0.9272727272727272,0.844074844074844,0.9063636363636364,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\MLP\seed_2026,0.375,0.88,0.8386363636363636,0.75,0.9272727272727272,0.844074844074844,0.9063636363636364,0.8086337687119192
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNet,42,10,0.6792128603104213,0.8266666666666667,0.7545454545454545,0.6,0.9090909090909092,0.7668022004305189,0.8227272727272728,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\ResNet\seed_42,0.36,0.8,0.7363636363636363,0.6,0.8727272727272727,0.7401247401247402,0.8227272727272728,0.657302175870402
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNet,123,10,0.6792128603104213,0.8666666666666667,0.8136363636363636,0.7,0.9272727272727272,0.8237781954887217,0.9172727272727274,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\ResNet\seed_123,0.36,0.84,0.8113636363636363,0.75,0.8727272727272727,0.8015873015873016,0.9172727272727274,0.7909284754035394
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNet,2026,10,0.6792128603104213,0.7866666666666666,0.7431818181818182,0.65,0.8363636363636363,0.7354497354497355,0.8427272727272727,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\ResNet\seed_2026,0.36,0.7866666666666666,0.759090909090909,0.7,0.8181818181818182,0.7427101200686106,0.8427272727272727,0.6909950847841975
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNetAE,42,10,0.6388026607538803,0.8,0.6886363636363636,0.45,0.9272727272727272,0.7086247086247086,0.8581818181818182,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""recon_weight"": 0.011900590783184251, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\ResNetAE\seed_42,0.21,0.8133333333333334,0.7931818181818182,0.75,0.8363636363636363,0.7748713550600342,0.8581818181818182,0.6355707366768433
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNetAE,123,10,0.6388026607538803,0.8266666666666667,0.7545454545454545,0.6,0.9090909090909092,0.7668022004305189,0.8909090909090909,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""recon_weight"": 0.011900590783184251, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\ResNetAE\seed_123,0.21,0.8533333333333334,0.8204545454545454,0.75,0.8909090909090909,0.8153949429402549,0.8909090909090909,0.7525373872615252
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNetAE,2026,10,0.6388026607538803,0.8133333333333334,0.7295454545454545,0.55,0.9090909090909092,0.7441520467836257,0.8790909090909091,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""recon_weight"": 0.011900590783184251, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\ResNetAE\seed_2026,0.21,0.7733333333333333,0.75,0.7,0.8,0.7301587301587302,0.8790909090909091,0.6941011606278215
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MobileNet,42,10,0.6915188470066519,0.7333333333333333,0.5477272727272727,0.15,0.9454545454545454,0.5347394540942928,0.7681818181818183,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\MobileNet\seed_42,0.285,0.7066666666666667,0.5295454545454545,0.15,0.9090909090909091,0.5169789227166276,0.7681818181818183,0.517496422462317
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MobileNet,123,10,0.6915188470066519,0.7333333333333333,0.5795454545454546,0.25,0.9090909090909092,0.5833333333333333,0.7818181818181817,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\MobileNet\seed_123,0.285,0.7466666666666667,0.6204545454545454,0.35,0.8909090909090909,0.6309246309246308,0.7818181818181817,0.5241840578514586
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MobileNet,2026,10,0.6915188470066519,0.7733333333333333,0.6386363636363637,0.35,0.9272727272727272,0.6543778801843317,0.7454545454545454,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\MobileNet\seed_2026,0.285,0.7333333333333333,0.6272727272727272,0.4,0.8545454545454545,0.6345029239766081,0.7454545454545454,0.5317876642278457
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SqueezeNet,42,10,0.5,0.72,0.5068181818181818,0.05,0.9636363636363636,0.4608010955152345,0.4163636363636364,"{""batch_size"": 16, ""dropout"": 0.4879639408647978, ""lr"": 0.00012184186502221769, ""weight_decay"": 0.0029154431891537554}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\SqueezeNet\seed_42,0.27,0.44,0.4909090909090909,0.6,0.38181818181818183,0.4318181818181819,0.4163636363636364,0.276123565535429
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SqueezeNet,123,10,0.5,0.7333333333333333,0.5159090909090909,0.05,0.9818181818181818,0.4673295454545454,0.4027272727272727,"{""batch_size"": 16, ""dropout"": 0.4879639408647978, ""lr"": 0.00012184186502221769, ""weight_decay"": 0.0029154431891537554}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\SqueezeNet\seed_123,0.27,0.37333333333333335,0.42954545454545456,0.55,0.3090909090909091,0.369296833064949,0.40272727272727277,0.25371252649343495
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SqueezeNet,2026,10,0.5,0.72,0.5068181818181818,0.05,0.9636363636363636,0.4608010955152345,0.4236363636363637,"{""batch_size"": 16, ""dropout"": 0.4879639408647978, ""lr"": 0.00012184186502221769, ""weight_decay"": 0.0029154431891537554}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef\right\SqueezeNet\seed_2026,0.27,0.4266666666666667,0.46590909090909094,0.55,0.38181818181818183,0.41628959276018096,0.4236363636363637,0.2684733000968481
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SVM,42,10,0.5373608903020668,0.8333333333333334,0.5,0.0,1.0,0.4545454545454545,0.7,"{""C"": 0.030771802712506867, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\SVM\seed_42,0.505,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,0.7,0.325
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SVM,123,10,0.5373608903020668,0.1666666666666666,0.5,1.0,0.0,0.1428571428571428,0.5,"{""C"": 0.030771802712506867, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\SVM\seed_123,0.505,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,0.5,0.16666666666666666
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SVM,2026,10,0.5373608903020668,0.1666666666666666,0.5,1.0,0.0,0.1428571428571428,0.5,"{""C"": 0.030771802712506867, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\SVM\seed_2026,0.505,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,0.5,0.16666666666666666
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MLP,42,10,0.5548489666136726,0.75,0.45,0.0,0.9,0.4285714285714286,0.0999999999999999,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\MLP\seed_42,0.325,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.09999999999999998,0.14090909090909093
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MLP,123,10,0.5548489666136726,0.75,0.45,0.0,0.9,0.4285714285714286,0.2,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\MLP\seed_123,0.325,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.2,0.1534090909090909
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MLP,2026,10,0.5548489666136726,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.0999999999999999,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\MLP\seed_2026,0.325,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.09999999999999998,0.14090909090909093
