number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5432900432900433,2026-09-22 10:53:25.698501,2026-09-22 10:53:34.152389,0 days 00:00:08.453888,8,0.17799726016810133,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.6201298701298701,2026-09-22 10:53:34.152389,2026-09-22 10:53:39.506862,0 days 00:00:05.354473,16,0.5849549260809972,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5292207792207793,2026-09-22 10:53:39.506862,2026-09-22 10:53:42.580403,0 days 00:00:03.073541,32,0.36237821581611895,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.7153679653679653,2026-09-22 10:53:42.580403,2026-09-22 10:53:52.681451,0 days 00:00:10.101048,8,0.28318092164684583,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.49783549783549785,2026-09-22 10:53:52.681451,2026-09-22 10:53:53.555415,0 days 00:00:00.873964,32,0.12322520635999887,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5411255411255411,2026-09-22 10:53:53.555415,2026-09-22 10:53:55.427594,0 days 00:00:01.872179,32,0.5041986740582306,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.7272727272727273,2026-09-22 10:53:55.427594,2026-09-22 10:54:05.198058,0 days 00:00:09.770464,8,0.34758845505563507,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.48593073593073594,2026-09-22 10:54:05.198058,2026-09-22 10:54:06.878162,0 days 00:00:01.680104,16,0.3600340105889054,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.6796536796536796,2026-09-22 10:54:06.878162,2026-09-22 10:54:14.444164,0 days 00:00:07.566002,8,0.5474136752138244,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5844155844155844,2026-09-22 10:54:14.444164,2026-09-22 10:54:16.923386,0 days 00:00:02.479222,16,0.2626651653816322,0.0007641361869233315,0.0048696409415209,PRUNED
