epoch,train_loss
1,0.7492503910529904
2,0.6668745980030153
3,0.5743480548626039
4,0.48683704544858236
5,0.35240347705236297
6,0.2743119456419131
7,0.1719556005262747
8,0.12106137733633925
9,0.13116170008008074
10,0.1000341683626175
11,0.05391118395619276
12,0.0569593757027533
13,0.08926783662016799
14,0.07220604921259531
15,0.04597513106901471
16,0.03198568001389503
17,0.030111761354818578
18,0.022921044580502117
19,0.011514385035488664
20,0.004219632397871464
