Protocol,Cohort,Side,Model,EvalSeed,OptunaTrials,BestOOF_BalancedAccuracy_0_5,OOF_BalancedAccuracy_Tuned,Threshold,Test_Accuracy_0_5,Test_BalancedAccuracy_0_5,Test_F1_Macro_0_5,Test_Accuracy_Tuned,Test_BalancedAccuracy_Tuned,Test_Sensitivity_Tuned,Test_Specificity_Tuned,Test_F1_Macro_Tuned,Test_ROC_AUC,Test_PR_AUC,BestParams,RunDir
coef_plsda,All_coef_Ds005602,right,SVM,123,10,0.8874030701060294,0.8860183573350213,0.38,0.873015873015873,0.8791866028708134,0.8571428571428572,0.873015873015873,0.8941387559808612,0.9473684210526315,0.8409090909090909,0.8603104212860311,0.9563397129186603,0.88730578622556,"{""C"": 0.0016646452049870533, ""activation"": ""relu"", ""batch_size"": 8, ""dropout"": 0.2350460685614512, ""gamma_mode"": ""scale"", ""kernel"": ""linear"", ""lr"": 0.00010239273411172726, ""pls_components"": 8, ""weight_decay"": 0.00011040511903162256}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\SVM\seed_123
coef_plsda,All_coef_Ds005602,right,SVM,2026,10,0.8874030701060294,0.8860183573350213,0.38,0.8888888888888888,0.8755980861244019,0.870026525198939,0.8888888888888888,0.9055023923444976,0.9473684210526315,0.8636363636363636,0.8764359764639955,0.9569377990430622,0.8883279919027096,"{""C"": 0.0016646452049870533, ""activation"": ""relu"", ""batch_size"": 8, ""dropout"": 0.2350460685614512, ""gamma_mode"": ""scale"", ""kernel"": ""linear"", ""lr"": 0.00010239273411172726, ""pls_components"": 8, ""weight_decay"": 0.00011040511903162256}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\SVM\seed_2026
coef_plsda,All_coef_Ds005602,right,MLP,42,10,0.9000633011552461,0.8789761038138946,0.495,0.873015873015873,0.8642344497607655,0.8534883720930233,0.873015873015873,0.8642344497607655,0.8421052631578947,0.8863636363636364,0.8534883720930233,0.9413875598086123,0.8295701963984512,"{""activation"": ""relu"", ""batch_size"": 8, ""dropout"": 0.11475477894181313, ""hidden_widths"": [64], ""lr"": 0.0026402883285404338, ""mlp_depth"": 1, ""mlp_width"": 64, ""pls_components"": 24, ""weight_decay"": 1.0165510266418738e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\MLP\seed_42
coef_plsda,All_coef_Ds005602,right,MLP,123,10,0.9000633011552461,0.8789761038138946,0.495,0.8412698412698413,0.7966507177033493,0.8055555555555556,0.8412698412698413,0.7966507177033493,0.6842105263157895,0.9090909090909091,0.8055555555555556,0.9449760765550239,0.8771386301931603,"{""activation"": ""relu"", ""batch_size"": 8, ""dropout"": 0.11475477894181313, ""hidden_widths"": [64], ""lr"": 0.0026402883285404338, ""mlp_depth"": 1, ""mlp_width"": 64, ""pls_components"": 24, ""weight_decay"": 1.0165510266418738e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\MLP\seed_123
coef_plsda,All_coef_Ds005602,right,MLP,2026,10,0.9000633011552461,0.8789761038138946,0.495,0.873015873015873,0.8492822966507176,0.8492822966507176,0.873015873015873,0.8492822966507176,0.7894736842105263,0.9090909090909091,0.8492822966507176,0.9413875598086126,0.875352312938577,"{""activation"": ""relu"", ""batch_size"": 8, ""dropout"": 0.11475477894181313, ""hidden_widths"": [64], ""lr"": 0.0026402883285404338, ""mlp_depth"": 1, ""mlp_width"": 64, ""pls_components"": 24, ""weight_decay"": 1.0165510266418738e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\MLP\seed_2026
coef_plsda,All_coef_Ds005602,right,ResNet,42,10,0.6972622250356069,0.7524924829878146,0.27,0.746031746031746,0.6985645933014355,0.6985645933014355,0.7301587301587301,0.7021531100478469,0.631578947368421,0.7727272727272727,0.6926829268292682,0.8361244019138756,0.6731262615038316,"{""activation"": ""gelu"", ""base_channels"": 64, ""batch_size"": 8, ""dropout"": 0.16239780813448107, ""kernel_size"": 7, ""lr"": 0.0003574712922600243, ""pls_components"": 8, ""pool_size"": 8, ""residual_blocks"": 1, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\ResNet\seed_42
coef_plsda,All_coef_Ds005602,right,ResNet,123,10,0.6972622250356069,0.7524924829878146,0.27,0.8412698412698413,0.8116028708133971,0.8116028708133971,0.7936507936507936,0.777511961722488,0.7368421052631579,0.8181818181818182,0.7649928263988522,0.8851674641148325,0.7733121281882891,"{""activation"": ""gelu"", ""base_channels"": 64, ""batch_size"": 8, ""dropout"": 0.16239780813448107, ""kernel_size"": 7, ""lr"": 0.0003574712922600243, ""pls_components"": 8, ""pool_size"": 8, ""residual_blocks"": 1, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\ResNet\seed_123
coef_plsda,All_coef_Ds005602,right,ResNet,2026,10,0.6972622250356069,0.7524924829878146,0.27,0.7619047619047619,0.6501196172248803,0.6640597227159617,0.7777777777777778,0.7063397129186603,0.5263157894736842,0.8863636363636364,0.7180306905370845,0.8157894736842105,0.7057059485204946,"{""activation"": ""gelu"", ""base_channels"": 64, ""batch_size"": 8, ""dropout"": 0.16239780813448107, ""kernel_size"": 7, ""lr"": 0.0003574712922600243, ""pls_components"": 8, ""pool_size"": 8, ""residual_blocks"": 1, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\ResNet\seed_2026
coef_plsda,All_coef_Ds005602,right,ResNetAE,42,10,0.7353220446273145,0.7384079759455611,0.255,0.746031746031746,0.6836124401913876,0.6888888888888889,0.746031746031746,0.7284688995215312,0.6842105263157895,0.7727272727272727,0.7142857142857143,0.8181818181818181,0.6878965786860523,"{""activation"": ""gelu"", ""base_channels"": 64, ""batch_size"": 8, ""bottleneck"": 16, ""dropout"": 0.16239780813448107, ""kernel_size"": 7, ""lr"": 0.0003574712922600243, ""pls_components"": 8, ""pool_size"": 8, ""recon_weight"": 0.009290082543999545, ""residual_blocks"": 1, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\ResNetAE\seed_42
coef_plsda,All_coef_Ds005602,right,ResNetAE,123,10,0.7353220446273145,0.7384079759455611,0.255,0.8095238095238095,0.7739234449760766,0.7739234449760766,0.7936507936507936,0.777511961722488,0.7368421052631579,0.8181818181818182,0.7649928263988522,0.8361244019138756,0.642339653666957,"{""activation"": ""gelu"", ""base_channels"": 64, ""batch_size"": 8, ""bottleneck"": 16, ""dropout"": 0.16239780813448107, ""kernel_size"": 7, ""lr"": 0.0003574712922600243, ""pls_components"": 8, ""pool_size"": 8, ""recon_weight"": 0.009290082543999545, ""residual_blocks"": 1, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\ResNetAE\seed_123
coef_plsda,All_coef_Ds005602,right,ResNetAE,2026,10,0.7353220446273145,0.7384079759455611,0.255,0.8253968253968254,0.7553827751196172,0.7741935483870968,0.8412698412698413,0.7966507177033493,0.6842105263157895,0.9090909090909091,0.8055555555555556,0.8361244019138755,0.7638828393709891,"{""activation"": ""gelu"", ""base_channels"": 64, ""batch_size"": 8, ""bottleneck"": 16, ""dropout"": 0.16239780813448107, ""kernel_size"": 7, ""lr"": 0.0003574712922600243, ""pls_components"": 8, ""pool_size"": 8, ""recon_weight"": 0.009290082543999545, ""residual_blocks"": 1, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\ResNetAE\seed_2026
coef_plsda,All_coef_Ds005602,right,MobileNet,42,10,0.629688241810413,0.6793400854565596,0.345,0.6031746031746031,0.47667464114832536,0.4651952461799661,0.6507936507936508,0.6004784688995215,0.47368421052631576,0.7272727272727273,0.5970930232558139,0.5933014354066986,0.39433525936796093,"{""activation"": ""relu"", ""batch_size"": 32, ""depth_multiplier"": 1, ""dropout"": 0.1185801650879991, ""kernel_size"": 3, ""lr"": 0.000471705203762518, ""pls_components"": 6, ""pool_size"": 1, ""weight_decay"": 0.0013826232179369874, ""width_multiplier"": 1.5}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\MobileNet\seed_42
coef_plsda,All_coef_Ds005602,right,MobileNet,123,10,0.629688241810413,0.6793400854565596,0.345,0.7301587301587301,0.6572966507177034,0.6637362637362638,0.7142857142857143,0.6758373205741627,0.5789473684210527,0.7727272727272727,0.6703488372093024,0.7511961722488039,0.6157787899282778,"{""activation"": ""relu"", ""batch_size"": 32, ""depth_multiplier"": 1, ""dropout"": 0.1185801650879991, ""kernel_size"": 3, ""lr"": 0.000471705203762518, ""pls_components"": 6, ""pool_size"": 1, ""weight_decay"": 0.0013826232179369874, ""width_multiplier"": 1.5}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\MobileNet\seed_123
coef_plsda,All_coef_Ds005602,right,MobileNet,2026,10,0.629688241810413,0.6793400854565596,0.345,0.6984126984126984,0.5598086124401913,0.5521885521885522,0.6825396825396826,0.5783492822966507,0.3157894736842105,0.8409090909090909,0.5811170212765957,0.6722488038277512,0.5032103181227061,"{""activation"": ""relu"", ""batch_size"": 32, ""depth_multiplier"": 1, ""dropout"": 0.1185801650879991, ""kernel_size"": 3, ""lr"": 0.000471705203762518, ""pls_components"": 6, ""pool_size"": 1, ""weight_decay"": 0.0013826232179369874, ""width_multiplier"": 1.5}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\MobileNet\seed_2026
coef_plsda,All_coef_Ds005602,right,SqueezeNet,42,10,0.50858521918025,0.516774806140212,0.24000000000000002,0.7142857142857143,0.5263157894736842,0.4650943396226415,0.38095238095238093,0.45215311004784686,0.631578947368421,0.2727272727272727,0.38095238095238093,0.41267942583732053,0.3150868777446418,"{""activation"": ""gelu"", ""batch_size"": 32, ""dropout"": 0.4232481518257668, ""fire_blocks"": 4, ""kernel_size"": 3, ""lr"": 0.00021775224101934097, ""pls_components"": 16, ""pool_size"": 8, ""squeeze_ratio"": 2, ""squeeze_width"": 32, ""weight_decay"": 2.031980983842497e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\SqueezeNet\seed_42
coef_plsda,All_coef_Ds005602,right,SqueezeNet,123,10,0.50858521918025,0.516774806140212,0.24000000000000002,0.7142857142857143,0.5263157894736842,0.4650943396226415,0.3333333333333333,0.4180622009569378,0.631578947368421,0.20454545454545456,0.3318181818181818,0.40669856459330134,0.3064833609113899,"{""activation"": ""gelu"", ""batch_size"": 32, ""dropout"": 0.4232481518257668, ""fire_blocks"": 4, ""kernel_size"": 3, ""lr"": 0.00021775224101934097, ""pls_components"": 16, ""pool_size"": 8, ""squeeze_ratio"": 2, ""squeeze_width"": 32, ""weight_decay"": 2.031980983842497e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\SqueezeNet\seed_123
coef_plsda,All_coef_Ds005602,right,SqueezeNet,2026,10,0.50858521918025,0.516774806140212,0.24000000000000002,0.6984126984126984,0.5,0.411214953271028,0.4603174603174603,0.4491626794258373,0.42105263157894735,0.4772727272727273,0.4363157894736842,0.4294258373205742,0.346787595489587,"{""activation"": ""gelu"", ""batch_size"": 32, ""dropout"": 0.4232481518257668, ""fire_blocks"": 4, ""kernel_size"": 3, ""lr"": 0.00021775224101934097, ""pls_components"": 16, ""pool_size"": 8, ""squeeze_ratio"": 2, ""squeeze_width"": 32, ""weight_decay"": 2.031980983842497e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\architecture_optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds005602\right\SqueezeNet\seed_2026
