number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.7775360025320461,2026-09-22 11:14:50.138020,2026-09-22 11:15:31.434518,0 days 00:00:41.296498,8,0.17799726016810133,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.8324893179300522,2026-09-22 11:15:31.434518,2026-09-22 11:15:53.747041,0 days 00:00:22.312523,16,0.5849549260809972,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.6775201772432347,2026-09-22 11:15:53.747041,2026-09-22 11:16:07.299728,0 days 00:00:13.552687,32,0.36237821581611895,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.6309938281373635,2026-09-22 11:16:07.299728,2026-09-22 11:16:23.035417,0 days 00:00:15.735689,8,0.28318092164684583,0.0004345454109729479,1.461896279370496e-05,PRUNED
4,0.7155404336129134,2026-09-22 11:16:23.035417,2026-09-22 11:16:36.811203,0 days 00:00:13.775786,32,0.12322520635999887,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.6000158252888115,2026-09-22 11:16:36.811203,2026-09-22 11:16:43.088638,0 days 00:00:06.277435,32,0.5041986740582306,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.6324181041304003,2026-09-22 11:16:43.088638,2026-09-22 11:16:57.043243,0 days 00:00:13.954605,8,0.34758845505563507,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.6268001266023105,2026-09-22 11:16:57.043243,2026-09-22 11:17:06.405363,0 days 00:00:09.362120,16,0.3600340105889054,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.6296091153663554,2026-09-22 11:17:06.405363,2026-09-22 11:17:18.370551,0 days 00:00:11.965188,8,0.5474136752138244,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.6352270928944453,2026-09-22 11:17:18.370551,2026-09-22 11:17:23.787987,0 days 00:00:05.417436,16,0.2626651653816322,0.0007641361869233315,0.0048696409415209,PRUNED
