epoch,train_loss
1,0.6951077516486005
2,0.6940395262183212
3,0.694378104151749
4,0.6931827219521127
5,0.6933173583775032
6,0.6905441897671397
7,0.6699604043146459
8,0.6500587541882584
9,0.6418865061387783
10,0.6424922521521406
11,0.6396623015403747
12,0.6272719043057139
13,0.61569197846622
14,0.6311042493436395
15,0.6178635309382183
16,0.5951523167331044
17,0.6029564473687149
18,0.604917335510254
19,0.5867682467146618
20,0.598301578149563
