epoch,train_loss
1,0.7023559551972609
2,0.6582930418161246
3,0.5181347049199618
4,0.38335332595385035
5,0.306776794561973
6,0.24313143354195815
7,0.20688662047569567
8,0.1613986705358212
9,0.1278617948293686
10,0.10538984158864388
11,0.08000113860918925
12,0.06383385474865254
13,0.05344769711104723
14,0.04374170750379562
15,0.03291300904865448
16,0.03229423615221794
17,0.022556902697453134
18,0.0190245884255721
19,0.016336043608876374
20,0.013886404596269131
