number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5057471264367817,2026-09-22 01:49:27.222949,2026-09-22 01:50:00.672243,0 days 00:00:33.449294,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5060456784594716,2026-09-22 01:50:00.672243,2026-09-22 01:50:09.185243,0 days 00:00:08.513000,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5157486191968951,2026-09-22 01:50:09.185243,2026-09-22 01:50:15.823372,0 days 00:00:06.638129,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5050007463800568,2026-09-22 01:50:15.823372,2026-09-22 01:50:36.208784,0 days 00:00:20.385412,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5,2026-09-22 01:50:36.208784,2026-09-22 01:50:39.302926,0 days 00:00:03.094142,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5,2026-09-22 01:50:39.302926,2026-09-22 01:50:43.166770,0 days 00:00:03.863844,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5025003731900284,2026-09-22 01:50:43.166770,2026-09-22 01:51:08.174323,0 days 00:00:25.007553,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.4940289595462009,2026-09-22 01:51:08.174323,2026-09-22 01:51:11.620289,0 days 00:00:03.445966,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5,2026-09-22 01:51:11.620289,2026-09-22 01:51:24.470143,0 days 00:00:12.849854,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.5139946260635916,2026-09-22 01:51:24.470143,2026-09-22 01:51:38.898911,0 days 00:00:14.428768,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,COMPLETE
