feature,mean,scale
Coef_182,-0.0015772813559322035,0.0048468418715302128
Coef_183,0.0059605491525423727,0.0040077244691302544
Coef_184,-0.0040779118644067788,0.0061883617852750376
Coef_185,-0.0036391864406779663,0.0042754963596256376
Coef_186,-0.0011791389830508477,0.0049553311265650097
Coef_187,-0.010679305084745763,0.0062449656449754237
Coef_188,-0.00094679322033898265,0.0067873371679782078
Coef_189,0.0020841220338983051,0.0046202508001508069
Coef_190,0.0044537050847457621,0.0068628581794315906
Coef_191,0.0068618237288135611,0.006437251671915006
Coef_192,0.00431884406779661,0.0040973837923468735
Coef_193,0.0014768983050847458,0.0015138033848433651
Coef_194,0.00052132203389830501,0.0014846226598219767
Coef_195,0.00092817966101694908,0.0021497957912306707
Coef_196,0.0014373593220338983,0.0025748154423983673
Coef_197,0.00051589152542372892,0.0020309743729273158
Coef_198,0.00043851525423728818,0.003101193522938622
Coef_199,-0.00063997627118644071,0.001553920793777871
Coef_200,0.0021816949152542371,0.0023472318384713232
Coef_201,-0.0021273559322033896,0.0025298247783009571
Coef_202,-0.0019100847457627116,0.0021507878673744825
Coef_203,-0.0012356915254237287,0.0018915997506628729
Coef_204,-0.00021983728813559325,0.0030451580216656541
Coef_205,0.00035094915254237281,0.0020828951398273103
Coef_206,-0.00088991186440677962,0.0022646950778464521
Coef_207,-0.0024188237288135595,0.0032651493130827999
Coef_208,0.00067667118644067789,0.0026314613411917587
Coef_209,0.001288413559322034,0.002539435774477768
Coef_210,0.00036658983050847461,0.0038429238521542294
Coef_211,-0.002006457627118644,0.0022499524056889637
Coef_212,-0.0011414677966101697,0.0025470436897386583
Coef_213,0.0049447491525423728,0.002982757720370779
Coef_214,0.0016397728813559323,0.0026409655628859162
Coef_215,-0.0018238644067796609,0.0027177126652328464
Coef_216,-0.0041955966101694915,0.0032000633293503612
Coef_217,0.0024892406779661019,0.0026943082555588218
Coef_218,0.0014855694915254236,0.0024691225768293107
Coef_219,0.002577813559322034,0.0033517585299669152
Coef_220,-0.0036316474576271189,0.0035064443989847468
Coef_221,-0.001739301694915254,0.0026909044652650839
Coef_222,-0.00062583389830508473,0.0034415195810350279
Coef_223,0.0023414305084745761,0.0032495615111369186
Coef_224,0.00069050169491525419,0.002984219101642387
Coef_225,-0.003384183050847458,0.0032373964293964147
Coef_226,-0.00040462372881355937,0.0033044425490716144
Coef_227,0.0063902949152542373,0.0031731772311271293
Coef_228,0.0007157084745762712,0.0034049894003811291
Coef_229,-0.0021206745762711865,0.0030700145490514426
Coef_230,-0.0029857796610169495,0.0036181180868558979
Coef_231,-3.4769491525423687e-05,0.0034191815743524452
Coef_232,0.0012397932203389831,0.0044667895733776618
Coef_233,0.0023166610169491524,0.0035946791677406759
Coef_234,-7.8138983050847366e-05,0.0034155776806490757
Coef_235,-0.00065708813559322025,0.0041420035312936497
Coef_236,-0.0009609593220338983,0.003791213498994151
Coef_237,-0.00032071525423728813,0.0038163598567493586
Coef_238,-0.0029591966101694912,0.0067035214395240053
Coef_239,-0.0094510508474576274,0.0051580806521770951
Coef_240,-0.0037310677966101687,0.0040727033485014772
Coef_241,-0.0091567694915254249,0.0054770028387812969
Coef_242,0.0030653864406779661,0.0067911447406127151
Coef_243,-0.0028388000000000003,0.0034420557087840517
Coef_244,0.0012500372881355931,0.0012544405202912483
Coef_245,0.00097218305084745759,0.0012691083645885637
Coef_246,0.0009901016949152542,0.0019674096838824431
Coef_247,-0.0013777728813559322,0.0019846019109703815
Coef_248,0.00085183050847457628,0.0016970000205002082
Coef_249,0.0011647694915254238,0.0026919958775029657
Coef_250,-4.4610169491525393e-06,0.0015240459391867125
Coef_251,-0.00051479661016949163,0.0019244433082759725
Coef_252,-0.00027744745762711866,0.0016658383657481963
Coef_253,-0.00085778644067796615,0.0017586819135467571
Coef_254,4.231186440677965e-05,0.0018159526027082768
Coef_255,-9.2115254237288199e-05,0.002177764135709893
Coef_256,-0.00015028474576271185,0.0019185068700542289
Coef_257,0.00026321355932203394,0.0018154485027829413
Coef_258,0.0014410915254237289,0.0026446694058425086
Coef_259,0.00052725423728813565,0.0021646710760683226
Coef_260,-1.4301694915254215e-05,0.0017970777617736897
Coef_261,0.0038464338983050838,0.0025959916758772142
Coef_262,0.00075866779661016952,0.0021053181131215105
Coef_263,-0.00030163728813559324,0.001827733647277211
Coef_264,0.0016482135593220337,0.0026467742935830543
Coef_265,0.00084508813559322038,0.0021462676122558804
Coef_266,-0.0011220677966101694,0.002032278124436869
Coef_267,-0.0063443864406779659,0.0024212942749525178
Coef_268,-1.3966101694915108e-06,0.0020636862925083391
Coef_269,0.0023545355932203388,0.0021502847216883494
Coef_270,0.0013852203389830508,0.0031176730265701814
Coef_271,-0.0010618983050847458,0.0024176236483192297
Coef_272,-0.0031159118644067799,0.0024319230262883403
Coef_273,0.0014323932203389833,0.0032962622017984073
Coef_274,-0.0016859491525423728,0.002229326311735049
Coef_275,0.00026029152542372878,0.002288507795174019
Coef_276,-0.002548091525423729,0.0026249904035523138
Coef_277,-0.0027365728813559323,0.0023917933773515104
Coef_278,0.0018646813559322036,0.0022348683638081916
Coef_279,0.0049611728813559325,0.0027512103507076392
Coef_280,-0.000685006779661017,0.0025681997849753154
Coef_281,-0.0011823762711864407,0.0022533368501213725
Coef_282,-0.0014814101694915253,0.0030949091864607195
Coef_283,0.0022417322033898303,0.002534931115865534
Coef_284,0.002289952542372881,0.0029025509699815767
Coef_285,0.0001859016949152542,0.0030354919284958128
Coef_286,0.001687166101694915,0.0027900036770895013
Coef_287,0.0028485322033898306,0.0028292991906088494
Coef_288,0.0022431932203389833,0.0029092788004825331
Coef_289,0.0010683593220338983,0.0034498197663124694
Coef_290,-0.00039167457627118637,0.003335904226137765
Coef_291,-0.00037256610169491525,0.0029155967825083323
Coef_292,0.0017674237288135594,0.0032628795092127343
Coef_293,0.0028866271186440678,0.0031887088981640646
Coef_294,0.0028181559322033897,0.0028679095031151226
Coef_295,0.0036604338983050847,0.0040220654869387428
Coef_296,-0.0041828711864406783,0.0058270155849692792
Coef_297,-0.00062665423728813557,0.003359688569471578
Coef_298,-0.00098141016949152547,0.0049241372639755743
Coef_299,-0.0079209661016949144,0.0045236956347063269
Coef_300,-0.0032758508474576269,0.0027777984877903703
Coef_301,0.00020873898305084749,0.0010973934987925644
Coef_302,-3.1152542372881405e-05,0.0010981502230223536
Coef_303,0.00057701694915254244,0.0014352723864972598
Coef_304,-0.00069033898305084752,0.0019178341669367953
Coef_305,0.00014308135593220337,0.0014212207023916574
Coef_306,0.00041144406779661019,0.0023365395757924731
Coef_307,0.00023074915254237289,0.0012382668196865205
Coef_308,-0.0012460542372881354,0.0016874409560364368
Coef_309,-0.00085165084745762731,0.0016312801368471828
Coef_310,0.00022047796610169491,0.0015329875933545302
Coef_311,0.0014195525423728813,0.0014245879653317702
Coef_312,-0.00083675254237288138,0.0021604107463632956
Coef_313,0.0012598610169491525,0.0016647885815807598
Coef_314,-0.00051169830508474576,0.0018339435384440046
Coef_315,0.0016185152542372882,0.0020668776547241052
Coef_316,-0.00010721355932203391,0.0015472240725452802
Coef_317,-0.00026559322033898306,0.0015967537971671136
Coef_318,0.00098975932203389824,0.0020307132953316744
Coef_319,0.001061549152542373,0.0015422861536652068
Coef_320,0.0011219389830508474,0.0015359736788238408
Coef_321,-0.00040398644067796613,0.0020575356972793585
Coef_322,-0.0016375694915254234,0.0017551060872136241
Coef_323,-0.00091800677966101692,0.0015860219824351727
Coef_324,0.00061623728813559313,0.0021123655013967047
Coef_325,-0.0011268237288135593,0.001723551021832737
Coef_326,-0.00029889491525423732,0.0016927123773243422
Coef_327,0.00073942372881355932,0.0022761854978129293
Coef_328,0.00048375593220338983,0.0018232060311320645
Coef_329,-0.00095825423728813561,0.0017756701116854146
Coef_330,-5.7166101694915206e-05,0.0022944158747508119
Coef_331,-0.0017195220338983052,0.0019082758209537059
Coef_332,0.0010535796610169493,0.0019360010889809638
Coef_333,-0.0012845762711864404,0.0021683301393780534
Coef_334,0.001782166101694915,0.0020002461127054537
Coef_335,0.0010687559322033898,0.0019399195094494965
Coef_336,-7.0833898305084714e-05,0.0022456946838535718
Coef_337,0.0011096338983050849,0.0021883090124034492
Coef_338,-0.0030455966101694916,0.0022287393753820431
Coef_339,-0.00059029152542372889,0.002196392440412474
Coef_340,0.00082895254237288129,0.0021440669697164617
Coef_341,0.00085529830508474577,0.0019963700531164504
Coef_342,0.001095477966101695,0.0021449082866148573
Coef_343,0.00098606779661016952,0.0025012504172195371
Coef_344,-0.00018688474576271187,0.0020613216478436846
Coef_345,0.0022256067796610165,0.0024396515730571318
Coef_346,-0.0020136101694915253,0.0024310432036888335
Coef_347,0.00061457627118644063,0.0027313967334258028
Coef_348,0.001152742372881356,0.0024177858356743652
Coef_349,0.00018056610169491524,0.0022996895121755517
Coef_350,0.0027567220338983052,0.0026495378715738972
Coef_351,0.00052138644067796622,0.0025364869472785483
Coef_352,-0.0019833830508474578,0.0029866111750442453
Coef_353,-0.0022408881355932206,0.0026077746024756173
Coef_354,-0.0039733694915254228,0.0025451348702070407
Coef_355,-0.0024084813559322035,0.0029940343734355182
Coef_356,0.0001532305084745763,0.0028890853565987453
Coef_357,-0.0011139932203389831,0.0028418439800125721
Coef_358,-0.00064357966101694899,0.0036769107233359552
Coef_359,0.0057036508474576269,0.0039475729102174074
Coef_360,0.0017835593220338983,0.0024548859179623211
Coef_361,0.0015007355932203392,0.0034802936518303182
Coef_362,-0.0023464915254237289,0.0046195267802727367
Coef_363,-0.0027538677966101699,0.0025225273685126086
Coef_364,-0.00021086779661016946,0.00091784685743794123
Coef_365,-0.00086190508474576265,0.0010338686723511167
Coef_366,0.00092129491525423722,0.0010985431235872923
Coef_367,0.00092204745762711877,0.0014676073336841045
Coef_368,0.0006188711864406779,0.0013084457426172354
Coef_369,-0.0011182677966101694,0.0019325612335719959
Coef_370,-2.5277966101694899e-05,0.0010699712798407247
Coef_371,0.00029496949152542378,0.0013197289047831304
Coef_372,0.00016530508474576271,0.0013166954817531121
Coef_373,-4.8891525423728821e-05,0.00137467398727266
Coef_374,0.00017759322033898307,0.0013375557358086855
Coef_375,-0.00042186779661016952,0.0015984366089062635
Coef_376,5.4277966101694923e-05,0.0014792239023363979
Coef_377,-0.00056046101694915253,0.0013701196475054001
Coef_378,0.00039061016949152536,0.0016997713646546618
