number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5325914149443561,2026-09-22 11:09:59.901644,2026-09-22 11:10:06.074911,0 days 00:00:06.173267,8,0.17799726016810133,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.4737678855325914,2026-09-22 11:10:06.074911,2026-09-22 11:10:09.581344,0 days 00:00:03.506433,16,0.5849549260809972,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5095389507154213,2026-09-22 11:10:09.581344,2026-09-22 11:10:12.169827,0 days 00:00:02.588483,32,0.36237821581611895,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5,2026-09-22 11:10:12.169827,2026-09-22 11:10:14.346163,0 days 00:00:02.176336,8,0.28318092164684583,0.0004345454109729479,1.461896279370496e-05,PRUNED
4,0.5047694753577107,2026-09-22 11:10:14.346163,2026-09-22 11:10:15.471933,0 days 00:00:01.125770,32,0.12322520635999887,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5,2026-09-22 11:10:15.471933,2026-09-22 11:10:16.542096,0 days 00:00:01.070163,32,0.5041986740582306,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5818759936406995,2026-09-22 11:10:16.542096,2026-09-22 11:10:22.944405,0 days 00:00:06.402309,8,0.34758845505563507,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.5818759936406995,2026-09-22 11:10:22.944405,2026-09-22 11:10:26.926137,0 days 00:00:03.981732,16,0.3600340105889054,0.00011240768803005555,0.004337920697490943,COMPLETE
8,0.629570747217806,2026-09-22 11:10:26.926137,2026-09-22 11:10:33.066187,0 days 00:00:06.140050,8,0.5474136752138244,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5047694753577107,2026-09-22 11:10:33.066187,2026-09-22 11:10:34.368574,0 days 00:00:01.302387,16,0.2626651653816322,0.0007641361869233315,0.0048696409415209,PRUNED
