number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5216450216450216,2026-09-22 01:34:00.842419,2026-09-22 01:34:04.852805,0 days 00:00:04.010386,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.4880952380952381,2026-09-22 01:34:04.852805,2026-09-22 01:34:08.129840,0 days 00:00:03.277035,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.579004329004329,2026-09-22 01:34:08.129840,2026-09-22 01:34:09.326445,0 days 00:00:01.196605,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.579004329004329,2026-09-22 01:34:09.326445,2026-09-22 01:34:12.940363,0 days 00:00:03.613918,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.579004329004329,2026-09-22 01:34:12.940363,2026-09-22 01:34:14.543506,0 days 00:00:01.603143,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,COMPLETE
5,0.4880952380952381,2026-09-22 01:34:14.543506,2026-09-22 01:34:15.296170,0 days 00:00:00.752664,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5335497835497836,2026-09-22 01:34:15.296170,2026-09-22 01:34:17.018509,0 days 00:00:01.722339,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5454545454545454,2026-09-22 01:34:17.018509,2026-09-22 01:34:18.331375,0 days 00:00:01.312866,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5454545454545454,2026-09-22 01:34:18.331375,2026-09-22 01:34:20.316250,0 days 00:00:01.984875,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.579004329004329,2026-09-22 01:34:20.316250,2026-09-22 01:34:22.208641,0 days 00:00:01.892391,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,COMPLETE
