epoch,train_loss
1,0.40621977924154357
2,0.14874160172274478
3,0.07709289953972284
4,0.04634397343302576
5,0.030467837848342384
6,0.024033012171275913
7,0.016937812557443976
8,0.010108422114549634
9,0.01032046259721168
10,0.007115761533630295
11,0.008116507150519352
12,0.003903758408089813
13,0.004912513170319681
14,0.004528069836669602
15,0.0026637941726501313
16,0.006246974557423248
17,0.002618142678021776
18,0.004660654341904984
19,0.004601875456864945
20,0.009660119122250203
