number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5588235294117647,2026-09-22 01:30:53.772313,2026-09-22 01:31:03.501618,0 days 00:00:09.729305,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5,2026-09-22 01:31:03.501618,2026-09-22 01:31:09.937104,0 days 00:00:06.435486,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5023847376788553,2026-09-22 01:31:09.937104,2026-09-22 01:31:12.219421,0 days 00:00:02.282317,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.4864864864864865,2026-09-22 01:31:12.219421,2026-09-22 01:31:15.025475,0 days 00:00:02.806054,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,PRUNED
4,0.4864864864864865,2026-09-22 01:31:15.025475,2026-09-22 01:31:15.982599,0 days 00:00:00.957124,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5,2026-09-22 01:31:15.982599,2026-09-22 01:31:16.992660,0 days 00:00:01.010061,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5158982511923689,2026-09-22 01:31:16.992660,2026-09-22 01:31:23.439201,0 days 00:00:06.446541,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.4864864864864865,2026-09-22 01:31:23.439201,2026-09-22 01:31:25.183544,0 days 00:00:01.744343,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.4753577106518283,2026-09-22 01:31:25.183544,2026-09-22 01:31:27.900965,0 days 00:00:02.717421,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.5,2026-09-22 01:31:27.900965,2026-09-22 01:31:29.128968,0 days 00:00:01.228003,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
